,index,종류별,상황별,재료별,방법별,제목,url,조회수,셰프,인분,조리시간,난이도,재료,인트로,조리순서,해시태그
84,9485,밑반찬,일상,버섯류,굽기,쫄깃쫄깃~간단하고 맛있는 머쉬마루버섯 구이,https://www.10000recipe.com/recipe/6933326,545,머쉬마루                                ,2,5분 이내,아무나,"['머쉬마루 버섯', '꽃소금', '식용유']","초간단요리로 쫄깃하고 소금만 넣어도 맛있는 머쉬마루버섯 구이~
버섯 싫어하는 아이들도 너무 좋아하는 버섯이고 버섯,소금,식용유만 있으면되요~","['머쉬마루버섯은 반으로 잘라주세요', '달군팬에 기름두르고 머쉬마루버섯\n올려준후 꽃소금 약간만 뿌려주세요센불로 식용유 여유있게 넣어야 맛있어요~^^', '노릇노릇 익으면 앞뒤로 뒤집어가며 구워주세요', '쫄깃쫄깃 ~고기같은 식감 초간단 \n소금만 넣어도 뚝~딱 맛있는 머쉬마루버섯구이\n재료도 간단하고 밥반찬으로 너무 맛있어요^^']",['머쉬마루버섯머쉬마루버섯구이쫄깃쫄깃식감대박밥반찬아이들도 좋아하는버섯']
85,9486,밑반찬,일상,버섯류,굽기,도담레시피 만능고추장 응용 고추장 새송이구이 밑반찬 !,https://www.10000recipe.com/recipe/6927573,"1,443",도담레시피                                ,2,5분 이내,아무나,"['새송이버섯', '만능고추장                                                                                    1/2종이컵']","오늘은 #만능고추장 응용한 아주 간단한 고추장 새송이구이를 해볼텐데요.
만능고추장을 만들어놓고, 제육볶음이나 오징어볶음 등
볶음요리에도 잘어울리면서 간단한 진미채볶음이나 새송이구이 등등 밑반찬 만들기에도 굉장히 요긴하게 사용이 된답니다.

@6927242 
만능고추장 만드는 방법은 여기서 확인해주세요 :)","['1. 팬에 기름을 두르지 않고, 그대로 예열해주세요.', '2. 예열된 팬에 1cm 두께의 새송이버섯을\n잘 깔아주세요.', '3. 버섯이 노릇노릇해질때까지\n앞뒤로 뒤집어서 잘 구워주세요 ~', '4. 새송이 버섯에서 수분이 생기면\n만능고추장 1/2컵을 넣어주세요 ~', '5. 양념장에 새송이 버섯에 잘 배도록\n뒤집어가면서 양념이 타지 않도록 잘 뒤집어 주세요.', '6. 5분이내로 간단하게 만들수 있는\n고추장 새송이 구이 완성입니다!\n마무리로 통깨와 대파 쫑쫑 썰어서\n올려주시면 더 근사한 밑반찬이 완성되겠죠~']","['도담레시피', '도담반찬집', '5분밑반찬', '버섯요리', '대구반찬배달', '고추장새송이구이', '만능양념장', '만능고추장', '만능양념장만들기', '버섯밑반찬']"
86,9487,밑반찬,일상,버섯류,굽기,팽이버섯구이,https://www.10000recipe.com/recipe/6959205,"1,649",바다빈                                ,1,5분 이내,아무나,"['팽이버섯', '파슬리가루', '들기름', '버터', '후추', '깨']",자취생 간편하게 한끼 반찬 만들기,"['팽이버섯과 버터를 준비해주세요', '버터를 티수푼 1T정도 넣고 녹여주세요', '밑둥을 자른 씻지 않은 버섯을 분해해서 넣어주세요', '들기름을 넣어주세요', '후추를 약간 뿌려주시고 소금은 입맛따라 넣어주세요 (소금 생략가능)', '3분간 앞뒤로 뒤집어 주세요\n저는 깨와 파슬리가루로 마무리했네요\n완성^^']","['자취생', '한끼반찬', '초간단', '초재료']"
87,9488,밑반찬,일상,버섯류,굽기,새송이 버섯 버터구이 만들기,https://www.10000recipe.com/recipe/6964665,"1,189",츄츄맘                                ,1,15분 이내,아무나,"['새송이버섯', '버터', '진간장', '맛술', '올리고당', '참기름', '다진파', '다진 마늘', '물']","버섯은 건강에도 좋고 찌개, 탕, 볶음류에도 다양하게 쓰이는 재료이지요? 그래서 버섯은 냉장고에 거의 빠지지 않고 채워져 있는데요 이렇다 할 반찬거리가 없어서 새송이버섯을 꺼내 양념을 하고 버터로 구워서 반찬을 해 먹어봤어요","['새송이버섯은 본인이 먹기 좋게 또는 접시에 올려놓기 좋게 썰어주세요. 두께는 약 1cm에서 1.5cm가 적당한 것 같더라구요. 취향에 따라 더 두껍게 해도 상관은 없어요', '양념은 다진파 1큰술, 다진마늘 1/2큰술, 진간장 1큰술을 넣어주세요', '올리고당 1/2큰술, 맛술 1큰술, 참기름 1/2큰술 추가로 물 3큰술 넣어 잘 섞어 양념을 준비해주세요', '먹기 좋게 썰어놓은 새송이버섯은 팬 위에 올려놓고 버터 1큰술을 나누어서 중간중간에 올려 버섯에 버터향이 밸 수 있도록 해줍니다', '앞뒤를 노릇노릇하게 잘 구워주세요. 버섯이 앞뒤로 잘 익으면 미리 만들었던 양념장을 약불에 졸여줍니다', '양념이 자작하게 졸아들면 접시에 올려 놓고 마지막으로 깨소금으로 마무리해주면 끝입니다']",
88,9489,밑반찬,일상,버섯류,굽기,새송이버섯 마늘 버터구이 이제 이렇게 요리 하세요,https://www.10000recipe.com/recipe/6969449,"1,373",켕이의식탁                                ,1,15분 이내,아무나,"['새송이버섯', '청양고추', '다진마늘', '버터', '간장', '굴소스', '올리고당']",새송이버섯 길게 자르지말고 동글동글한 단면으로 칼집넣어 잘라 요리해보세요. 버섯채즙을 안에 듬뿍 머금은 관자느낌의 새송이버섯 매력에 빠지게 될겁니다.,"['새송이버섯은 밑둥을 자르고 약 2~3센티 정도의 두께로 단면을 잘라주세요.새송이버섯 1봉(약 4개)칼, 도마', '자른 새송이버섯 단면에 양념이 잘 베일 수 있도록 사진처럼 칼집을 내어주세요.', '청양고추는 잘게 다지듯이 작게 잘라줍니다. 매운맛을 좋아하지 않는다면 쪽파 등으로 대체해주세요.청양고추 2개(쪽파 대체가능)', '재료손질이 끝나면 버터 약 1스푼을 팬에 넣고 약불에서 녹여줍니다.버터 1스푼프라이팬약불', '버터가 녹으면 step2에서 손질한 새송이버섯을 넣고 구워주세요step2의 재료중불 이하', '새송이버섯 하나씩 뒤집어가며 반대방향도 구워줍니다. 버섯이 익으니까 칼집넣은 삿갓부분이 정말 이쁘네요.', '새송이버섯을 한쪽으로 밀어내고 버터 1스푼과 다진마늘 약 2스푼을 넣어 볶아주세요.버터 1스푼, 다진마늘 2스푼주걱', '마늘향이 올라오기 시작하면 새송이버섯과 마늘을 섞듯이 골고루 볶아줍니다.', '팬 한귀퉁이에서 간장 1/2스푼, 굴소스 1스푼, 올리고당 1스푼을 넣고 양념만 살짝 끓인 뒤에 새송이버섯과 섞으면서 볶아주세요.간장 1/2스푼, 굴소스 1스푼, 올리고당 1스푼', '마지막으로 step3에서 다진 청양고추를 넣어 볶아주면 완성입니다.step3의 재료', '관자 요리 느낌나는 새송이버터구이, 칼집 사이사이로 버터향과 양념이 잘 배여 정말 맛있습니다.', '밑반찬으로 먹기도 좋고 술안주로도 정말 좋아요. 저렴한 새송이버섯 집에 사놓은게 있으시다면 이렇게 요리해보세요^^']","['새송이버섯', '초간단', '술안주', '반찬']"
89,9490,밑반찬,일상,버섯류,굽기,초간단 새송이버섯간장버터구이 만들기,https://www.10000recipe.com/recipe/6982314,490,판교맘’s누구나집밥                                ,1,10분 이내,초급,"['새송이버섯', '버터', '깻잎', '간장', '맛술', '올리고당']",관자같은 식감의 쫄깃쫄깃 ‘새송이버섯구이’입니다.,"['새송이버섯을 도톰하게 잘라 양면에 칼집을 냅니다.', '간장1T, 맛술2T, 올리고당1/2T로 양념장을 준비!', '버터도 잘라 주시구요,', '달궈진 팬에 녹여주셔요.', '버터가 녹으면, 버섯을 노릇노릇하게 구워주시고,', '양념장을 붓고 졸여줍니다.중약불', '깻잎 올려 마무리하였습니다~오늘도 맛나게 드셔요^^']","['버섯요리', '새송이버섯', '버터구이', '새송이간장버터구이']"
90,9491,밑반찬,일상,버섯류,굽기,새송이버섯 요리 새송이버섯 강정 만들기 with 매콤한 간장소스,https://www.10000recipe.com/recipe/6982460,328,sta                                ,3,30분 이내,아무나,"['새송이버섯', '양상추', '건고추', '양파', '대파', '통마늘', '찹쌀가루', '전분가루', '진간장', '올리고당', '참기름', '포도씨유']","새송이버섯~
가격도 저렴하고 건강에도 좋은 식재료이지요~
새송이버섯 강정~ 맛도 좋고 건강에도 좋은 요리입니다.","['새송이 버섯은 뿌리 부분을 제거하고 약 2cm 길이로 잘라 주세요.\n자른 새송이버섯은 아랫부분을 남겨 두고 칼집을 넣어 주세요.', '칼집을 넣은 새송이버섯은 끓는 물에 데쳐 주세요.\n데친 새송이버섯은 찬물에 헹군 후 꽉~~\n짜서 물기를 짜 주세요.', '찹쌀가루와 전분가루를 섞어 주세요.전분 가루만 사용하셔도 좋지만 찹쌀 가루를 섞으면 바삭 쫄깃한 식감이 나서 좋아요.', '준비한 새송이버섯은 찹쌀 가루와 전분 가루를 입혀 주세요.', '가루를 입힌 새송이버섯은 오븐 팬에 포도씨유를 조금 넣고 올려 주세요.\n200도 오븐에서 구워 주세요.\n중간 중간 꺼내어 뒤집어 가면서 구워 주시면 좋아요.\n시간은 오븐에 따라 조절하시면 좋아요.오븐마지막에 오븐 온도를 조금 올려 바삭하게 구워 주시면 좋아요~', '새송이버섯이 오븐에 구워 지는 동안 강정 소스를 만들어 주세요.\n프라이팬에 마늘과 건고추를 볶다가 양파와 대파를 넣고 볶아 주세요.\n진간장과 올리고당을 넣어 졸여 주세요.기호에 따라 토마토 케찹이나 설탕을 넣으셔 좋아요.', '오븐에 구운 새송이버섯은 강정 소스에 넣어 버무려 주세요.\n마지막에 참기름을 넣어 주시면 강정이 윤기도 나고 참기름 향이 좋은 맛있는 강정이 됩니다.']","['새송이버섯요리', '새송이버섯강정', '다이어트요리', '건강한집밥요리', '버섯요리']"
91,9492,밑반찬,일상,버섯류,굽기,새송이버섯 버터구이 간단반찬 굿!!,https://www.10000recipe.com/recipe/6990684,396,좋아좋아3                                ,2,10분 이내,아무나,"['새송이버섯', '소금', '간장', '매실청', '생강청', '술', '다진마늘', '버터', '식용유']","간단반찬으로도 좋고

간단 술안주로도 좋은

새송이버섯 버터구이 입니다","['새송이버섯은 \n기둥이 오동통하니 굵은 것이\n사용해보니 좋네요\n끝 부분 자르고\n갓 부분도 자를게요\n자른 갓 부분은\n된장찌개 끓일때 사용해요', '5~6등분 해 주니 \n딱 좋네요\n칼집 넣어 주는데요\n끝까지 자르지 않도록 주의하며\n칼집 넣어요\n생략해도 되지만\n소금 한 꼬집 뿌려 두어요', '식용유, 버터넣고\n버터녹으면 버섯올려 구워 줍니다\n뒤집으며\n노릇노릇하게 구워요', '만들어둔 양념넣고\n뒤집으며\n소스 졸아들도록 조림 합니다', '맛있는 냄새 솔솔~~ ㅎ\n완성 입니다']","['새송이버섯', '배송이버섯버터구이', '술안주', '간단반찬']"
92,9493,밑반찬,일상,버섯류,굽기,[1인 가구 요리] 에어프라이어로 10분만에 만드는 통새송이 버섯구이,https://www.10000recipe.com/recipe/6991684,142,검멍이                                ,1,30분 이내,아무나,"['새송이버섯', '후추', '소금', '올리브유']","혼자살고 있는 빵순이입니다.
1인 가구가 먹기에 적당한 양과 만들기 간편한 방법을 소개합니다.","['새송이버섯의 아래단을 정리하고 씻겨줍니다.', '에어프라이어에 새송이버섯을 넣고, 후추와 소금을 마구 뿌려줍니다. 앞뒤로 골고루 생각보다 많이 뿌려주세요. 그리고 올리브유를 3스푼 넣어줍니다.', '에어프라이어 190도에 10분간 돌리면 완성입니다.에어프라이어']","['새송이버섯', '버섯요리', '버섯구이', '새송이버섯구이', '새송이버섯요리', '야식', '버섯']"
93,9494,밑반찬,일상,버섯류,굽기,새송이버섯구이 레시피,https://www.10000recipe.com/recipe/6992595,100,고구미                                ,1,10분 이내,아무나,"['새송이버섯', '올리브유', '소금', '후추']","드디어 나도 해먹어본 통새송이버섯구이 ‼️‼️‼️
sns에서 지이이인짜 많이 본 에어프라이기로 하는 통새송이버섯구이 레시핀
저장만 해두다가 드디어 해먹어봄!!
이 맛있는 버섯구이를 귀찮아서 이제야 해먹어본 나 반성해..","['통새송이버섯구이 재료는 뭐 없죠..진짜 새송이버섯만 있으면 되니께여', '올리브유 조금 바르고 소금 후추 3-4꼬집 뿌려서\n에어프라이기에 190도 10분 (5분마다 앞뒤로 뒤집어주기)\n돌려주면 끝인데\n이 간단한걸 나 왜 이제 해먹은겨,,,\n에어프라이기 제품사양마다 시간은 달라질수 있으니 참고!!에어프라이어', '5분 됐을때 열었더니 이정도!\n앞뒤로 돌려서 5분 한번 더~!!', '완성', '크ㅠㅠㅠㅠ아니 여러분 여기 버섯즙보세여,,\n진짜 촉촉,,!! 버섯국물이 흘러넘친다구여', '간 조금 더해먹고싶어서 후추소금 조금 더 뿌리고\n내 최애만능양념 와사비까지', '이렇게 콕 와사비 얹어먹으면 진짜 도라방스 맛~~~\n쫄깃쫄깃해여 버섯이']","['버섯요리', '새송이버섯구이', '새송이버섯에어프라이기', '에어프라이기요리', '다이어트요리', '버섯구이레시피', '새송이버섯레시피', '통새송이버섯구이']"
94,9495,밑반찬,일상,버섯류,굽기,팽이버섯 구이 : 초간단 밥반찬 겸 술안주,https://www.10000recipe.com/recipe/6881835,"8,140",몽베이향                                ,2,30분 이내,아무나,"['팽이버섯', '버터', '다진 마늘', '소금', '다진 쪽파']",안녕하세요~ 몽베이향입니다 :-) 팽이버섯을 이용해서 초간단 반찬 만들기! 그럼 만들어 볼까요~? 집밥 백선생 레시피를 참고 했어요,"['씻은 팽이버섯은 밑동을 썰어서 덩어리가 크게 뜯어주세요.', '적당량의 쪽파를 송송 썰어주세요.', '버터를 녹인 후 다진 마늘을 볶아주세요. (매운 맛 날리기!)', '소금을 적당량 넣고 노릇하게 볶아주세요.', '마늘이 노릇하게 볶아졌으면 팽이버섯을 펼쳐서 그 위에 올려주세요.', '약불에서 서서히 익혀주세요. (물기가 저절로 생기면서 전체적으로 쩌지니까 뒤집을 필요 없어요)', '다 익은 팽이버섯은 접시에 덜어두고, 바로 쪽파를 넣고 볶아주세요.', '팽이버섯 위에 볶은 다진마늘과 파를 울려주시면 돼요']","['팽이버섯구이', '팽이버섯', '버섯요리', '버섯구이', '초간단반찬', '술안주', '쉬운요리', '간단한요리', '버섯', '집밥백선생']"
95,9496,밑반찬,일상,버섯류,굽기,새송이버섯구이 - 통으로 구워 썰어주면 더 쫄깃해요,https://www.10000recipe.com/recipe/6858135,"8,409",시크제이맘                                ,1,30분 이내,아무나,"['새송이버섯', '', '고춧가루', '다진마늘', '간장', '고추장', '맛술', '올리고당', '참기름']",,"['양념장을 만들어주고', '팬에 새송이버섯을 구워줍니다.', '약불에서 노릇 노릇하게', '구운 버섯은 사진처럼 썰어주세요. 쫄깃 쫄깃하고 촉촉하니 진짜 맛있는 버섯을 드실수 있어용~~~~', '잘라 놓은 버섯을 팬에 올려주고', '만들어 놓은 양념장을 올리고 센불에서 재빨리 구워내 줍니다.']","['새송이버섯요리', '새송이버섯', '새송이버섯구이']"
96,9497,밑반찬,일상,버섯류,굽기," #존득하고 고소한
새송이버섯 버터구이#",https://www.10000recipe.com/recipe/6850930,"11,060",Eun Hee Lee                                ,3,15분 이내,초급,"['새송이', '버터', '버섯', '파', '마늘', '간장', '깨소금', '참기름']",간단하게 만드는 새송이 버섯 버터 구이 입니다 양념장을 언지면 2가지 음식이 됍니다,"['새송이버섯 버터 를 준비합니다', '버섯에 칼집을 넣고 버터를 칠해서 후라이팬에 굽습니다', '버섯이노릇노릇 구워지면 방울 토마토도 굽습니다', '존득하고 고소한 새송이 버섯이 완성됐습니다', '4에 양념장을 언저놓으면 색다른 맛을 느낌니다']",
97,9498,밑반찬,일상,버섯류,굽기,새송이버섯버터구이 레시피!,https://www.10000recipe.com/recipe/6979596,"1,006",평범한흔남                                ,2,20분 이내,아무나,"['새송이버섯', '마늘', '간장', '맛술', '굴소스', '올리고당', '후추', '대파', '버터']",새송이버섯버터구이 레시피 입니다.,"['위 재료 확인하고 준비해주세요.\n양념소스부터 만들어 줍니다.\n그릇에 다진마늘 5T와 간장 1.5T 넣어주세요.', '맛술 1T 넣어주세요.', '굴소스 1T 넣어주세요.', '올리고당 1T 넣어주세요.', '후추 0.5T 넣습니다.', '들어간 양념들이 잘 섞이도록 저어주세요.', '새송이버섯은 밑둥을 제거하고 삼등분 해주세요.', '그리고 위, 아래 칼집을 다 내주세요. 양념들이 잘 스며들 수 있게요.', '파 1/3쪽은 쫑쫑~ 썰어주시구요.', '달군 프라이팬에 버터 2T 넣어주세요.', '절반 정도 녹으면 칼집을 낸 새송이버섯을 다 넣어주세요.', '썰어놓은 대파도 넣고 새송이버섯이 앞,뒷면 노릇해지게 구워주세요.', '새송이버섯이 노릇해지면 양념장을 넣어서 잘 볶아주세요.', '양념장이 완전히 꾸덕해질때까지 구워 주시면 완성!']","['새송이버섯버터구이', '새송이버섯버터구이레시피', '새송이버섯버터구이만들기']"
98,9499,밑반찬,일상,버섯류,굽기,이렇게 맛있어도 되나요! 새송이버섯 마늘구이 # 새송이버섯 간장 구이,https://www.10000recipe.com/recipe/6964274,"3,680",요리조이                                ,2,5분 이내,초급,"['새송이버섯', '마늘', '양조간장', '물엿']",쫄깃한 식감~! 고기보다 맛있어요~!,"['새송이버섯을 준비합니다', '납작하게 썰어 주세요', '팬에 포도씨유 두르고 앞뒤로 노릇하게 구워 주세요', '편마늘을 노릇하게 구워 주세요', '양조간장 1T 물엿 1/2T 넣고 센불에 단시간 졸여주세요 물엿 양은 취향대로 추가하세요', '쫄깃쫄깃 고소한 새송이버섯 마늘 구이 입니다']","['새송이버섯 구이', '새송이버섯 간장 구이', '마늘 구이']"
99,9500,밑반찬,일상,버섯류,굽기,"감칠맛에 감칠맛을 더하다, 우람버섯으로 더덕구이도 울고 갈 매콤하고 쫄깃한 버섯구이 만들기!",https://www.10000recipe.com/recipe/6969005,407,맘스쿠킹다이어리                                ,3,30분 이내,아무나,"['우람 버섯', '쪽파', '다진마늘', '양조간장', '꿀', '통깨', '고춧가루', '고추장', '참기름', '식용유']",오늘은 쫄깃하고 감칠맛이 끝내주는 우람버섯으로 매콤한 버섯구이를 만들어 보겠습니다. :),"['버섯은 얇고 길게 썰어준 후 양념이 잘 배도록 텐더로 두들겨 주세요.버섯도마, 칼, 텐더', '쪽파는 총총총 썰어준 후 볼에 담아줍니다.쪽파', '양념 만들기 : 양조간장 1큰술, 고춧가루 1/2큰술, 다진마늘 1/2큰술, 고추장 1큰술, 꿀 1큰술, 참기름 2큰술, 통깨 1큰술을 넣고 섞어 양념장을 만들어 주세요.양조간장, 고춧가루, 다진마늘, 고추장, 꿀, 참기름, 통깨볼', '식용유를 두른 팬에 버섯을 앞, 뒤로 노릇노릇하게 구워줍니다.식용유, 버섯팬', '그리고 만들어 놓은 양념을 마구마구 묻혀주세요.양념', '그 다음 양념을 묻힌 버섯을 한차례 더 노릇노릇하게 구워줍니다.팬', '그리고 마지막으로 쪽파를 솔솔솔 뿌려주면 더덕구이보다 더 맛있는 버섯구이 완성입니다.쪽파']","['버섯', '버섯요리', '우람버섯', '백령버섯', '대왕버섯', '버섯구이', '버섯양념구이']"
100,9501,밑반찬,일상,버섯류,굽기,아보카도& 새송이버섯 구이 간단 브런치 메뉴 만들기,https://www.10000recipe.com/recipe/6973273,616,꼬순네집밥HomeCooking                                ,2,30분 이내,아무나,"['새송이버섯', '아보카도', '계란 노른자', '소금', '후추', '올리브유']",아보카도 새송이버섯 간단하게 구워보세요,"['재료를 준비합니다', '새송이버섯을 반을 자른다', '종이호일에 올리고 올리브 오일을 골고루 바른 후 소금, 후추를 적당히 뿌리고', '에어프라이어에 넣고190도에서 10~15분 정도 굽는다에어프라이어', '시간은 조절합니다', '아보카도 구이 만들기 : 계란 노른자 2개를 준비하고', '아보카도를 빙 둘러 칼집을 깊숙히 낸 후 씨를 뺀다', '씨를 빼낸 곳에 노른자를 넣고 소금, 후추를 뿌린다', '에어프라이어에 넣고 180도에서 5~7분 정도 굽는다', '노른자는 반숙으로 구워야 더 맛있더라고요']","['아보카도구이', '새송이버섯구이', '아보카도요리', '새송이버섯요리', '브런치', '버섯요리']"
101,9502,밑반찬,일상,버섯류,굽기,팽이버섯 구이 건강 생각 하며 맵지 않게 먹어요!,https://www.10000recipe.com/recipe/6973979,936,츄츄맘                                ,2,15분 이내,아무나,"['팽이버섯', '깨소금', '파', '설탕', '고춧가루', '고추장', '된장', '올리고당', '굴소스', '맛술', '진간장', '물']",,"['팽이버섯 굽기전에 우선 양념장 먼저 만들어 볼게요 설탕 1큰술, 고춧가루 1/2 큰술 그리고 고추장 1/3큰술', '맛술 1큰술, 올리고당 1큰술, 굴소스 1/2', '진간장 1큰술, 된장 1/3큰술, 물 2큰술 넣어 잘 섞어주세요', '이제 팽이버섯을 구울건데요 팽이버섯은 미리 밑동을 잘라서 흐르는 물에 가볍게 헹군 다음 물기를 털어 준비해주세요 그런다음 팬에 식용유를 넉넉히 두르고 다진마늘 한큰술 넣어 약한 불로 구워 마늘향이 올라올때까지 기다렸다가 마늘향이 올라오기 시작하면 마늘 기름을 골고루 펴 팽이버섯을 구울 준비를 해주세요', '미리 손질하고 준비해 놓았던 팽이버섯은 프라이팬에 넓게 쭉 펴서 앞뒤로 구워주는데요 보통 보니까 팽이버섯을 노릇하기 굽기보다는 그냥 숨이 죽을 정도로만 굽더라구요 그런데 팽이버섯은 노릇하게 구워야 더 고소한 맛이 나면서 맛있게 즐길 수 있어요! 저는 그래서 팽이버섯을 노릇노릇하게 앞뒤로 구워주는데요 팽이버섯을 구울때는 센불로 조리했어요', '팽이버섯이 잘 구워졌다면 팽이버섯은 접시에 옮겨 담고 설거지하기 귀찮으니 미리 만들었던 양념을 프라이팬에 부어 약불로 졸여주세요 양념이 바르르 끓어오르면 30초 정도 더 끓여준 후', '팽이버섯을 옮겨담았던 접시에 양념을 골고루 뿌려주세요 파도 얇게 썰어서 올려주고 마지막으로 깨소금을 뿌려 마무리하면 끝이에요']",
102,9503,밑반찬,일상,과일류,볶음,수박 껍질 버리지 마세요~! 밑반찬 '수박껍질들깨볶음' *푸키베베의쿠킹하우스* ,https://www.10000recipe.com/recipe/3684661,"26,325",푸키베베                                ,,,,"['겉껍질 제거한 수박속껍질                                                                                    650g', '절일 소금', '식용유', '들기름', '고운 소금', '다진마늘', '후추가루', '거피들깨가루', '송송 실파', '통깨']",수박껍질을 이용한 집에서 쉽게 해먹을수 있는 밑반찬 하나 소개할까 해요 ~ 이 반찬 동생이 먹어보구는 이거 수박이야 ? 오이 아니였어? 하고 놀래더군요 ~ 저도 참 좋아하는 반찬인데요 그 맛있는 이야기 시작 하겠습니다.,"['수박 참 맛좋아요 ~~ 가격이 아직 착하지 못하지만.... 언능 무더위가 찾아와서 수박 값이 떨어지면 자주 해먹을까 해요 ~ 안에 과육은 맛나게 먹구요 수박의 흰살 부분을 발라 놓았습니다.', '썰어 준비하시구요 ~', '소금을 뿌려 15분 정도 절구어 줍니다. ~', '물끼를 손으로 이용해 꼭 짜 주시구요 ~', '꼬들꼬들~~ 부드러운 오이향이 나는 무말랭이 같아요 ~', '본격적으로 만들어 볼께요 ~~ 달군 후라이팬에 약간의 기름을 두르고 절군 수박흰살부분과 소금을 넣고 볶아 줍니다.', '다진마늘과 후추도 살짝 첨가하구요 ~', '간이 배이면 분량의 거피 들깨가루를 넣어 주세요 ~', '마지막 불을끄고 준비한 송송썬 실파도 넣구요 깨를 넣어서 마무리 해 줍니다. ~']",
103,9504,밑반찬,일상,과일류,볶음,수박껍질요리 / 수박 껍질 볶음,https://www.10000recipe.com/recipe/6914384,"2,618",요알남Mingstar                                ,1,15분 이내,아무나,"['수박 껍질', '당근', '양파', '버터', '굴소스']",수박을 먹고 나면 껍질 쓰레기가 너무 많이 나오죠? 하지만 껍질을 버리지 말고 다양한 요리로 변신시켜 반찬으로 만들어 드세요~,"['수박 껍질, 양파, 당근은 채 썰어 준다.', '프라이팬에 버터를 넣고 당근을 넣어 볶는다.', '양파를 넣고 볶은 후, 수박 껍질을 넣고 볶는다.', '물기가 없어질 때까지 볶은 후 굴소스를 넣고 볶는다']","['수박껍질', '수박 껍질', '수박껍질 요리', '수박껍질 레시피', '수박껍질 반찬', '수박', '수박 레시피', '수박 요리']"
104,9505,밑반찬,일상,과일류,볶음,두부로 반찬 만들기 : 홍쇼두부,https://www.10000recipe.com/recipe/6919529,"1,128",요알남Mingstar                                ,1,30분 이내,아무나,"['두부', '표고버섯', '대파', '당근', '마늘', '생강', '돼지고기', '후춧가루', '청주', '전분', '물', '식용유', '다시육수', '간장', '설탕', '청주']","식물성 단백질이 풍부한 두부로 다양한 반찬을 만들어 보세요.
두부는 “밭에는 나는 쇠고기”라고 불리는 콩으로 만든 음식으로 누구나 즐겨 먹습니다.
09:16초 부터 보세요~","['두부는 1~2cm 크기로 삼각형으로 잘라 물기를 제거한다.', '표고버섯은 편 썰어 주고, 대파는 반으로 잘라 길게 썰어 준다', '당근은 편으로 썰어 준다.', '마늘, 생강은 편으로 썰어 준다.', '돼지고는 편 썰어, 후춧가루, 청주를 넣고 재워둔다.', '간장, 설탕, 청주를 넣고 소스를 만든다.', '전분물을 만들어 준다.', '프라이팬에 두부를 튀기듯이 구워준다.', '프라이팬에 대파, 생강, 마늘을 넣고 볶는다.', '향이 나기 시작하면 돼지고기를 넣고 볶는다.', '돼지고기 익으면 당근, 표고버섯을 넣고 볶는다.', '다시 육수, 소스를 넣고 끓인다.', '끓기 시작하면 두부를 넣고 졸인다.', '전분을 넣고 마무리한다.']","['두부', '두부요리', '두부반찬', '두부레시피', '두부음식', '일상', '초간단', '홍쇼두부']"
105,9506,밑반찬,일상,과일류,볶음,시원하고 상큼한 수박나물 / 아삭아삭한 식감의 수박채나물,https://www.10000recipe.com/recipe/6982317,172,음식산책foodwalk                                ,4,20분 이내,초급,"['수박껍질', '소금', '굴소스', '다진마늘', '들기름', '기름', '깨소금', '멸치액젓']",여름에는 수박이 제일 시원하고 갈증을 해소에도 좋은 것 같습니다. 수박을 먹고 남은 껍질을 버리지 말고 수박나물을 만들어 보세요. 레시피가 쉬워서 누구나 만들 수 있으니 아삭하고 시원한 식감을 즐겨 보세요.,"['수박껍질을 채를 썰어서 준비를 합니다. 붉은 부분이 있더라도 버리지 마시고 같이 볶아 주시면 됩니다.', '채를 썬 수박 껍질을 한번 씻고 난 후 멸치액젓 2큰술을 넣어서 10분간 절여 줍니다.절인 후 2번 정도 씻어서 물기를 빼줍니다.수분을 많이 가지고 있어서 빨리 절 여 지므로 10분을 넘기지 않도록 해 주세요.', '팬에 기름을 두르고 수박껍질을 소금1/2큰술과 함께 넣어 줍니다.약 불에서 뚜껑을 덮고 3분 정도가 지나면 수박껍질에서 물이 생깁니다. 그럼 뚜껑을 열어서 계속 볶아 주세요.', '아삭하게 볶아지면 다진마늘, 굴소스,들기름을 넣어줍니다.기호에 따라 간이 부족하면 소금이나 액젓을 더 첨가해 주시면 됩니다.', '마지막으로 깨소금을 넣어서 마무리를 해 줍니다.']",['건강한심장 눈건강 수분유지']
